"Latest: Time (min)","Latest: Dissolved Oxygen 2 (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (kPa)","Latest: Dissolved Oxygen 3 (mg/L)","Latest: Dissolved Oxygen 4 (mg/L)","Latest: Dissolved Oxygen (mg/L)","Latest: FlowV1 (V)","Latest: FlowV2 (V)","Latest: FlowV3 (V)","Latest: FlowV4 (V)","Latest: Time-run (min)","Latest: Sawtooth","Latest: PWM(Circ=1 Flush=0)","Latest: Flag","Latest: DO1cor (mg/L)","Latest: NoSlopeSamples","Latest: DO1slope ((mg/L)/min)","Latest: VO2-1 (mg/kg/h)","Latest: collapse(Time) (min)","Latest: collapse(VO2-1) (mg/kg/h)","Latest: NoRestSamples","Latest: DO2cor (mg/L)","Latest: DO2slope ((mg/L)/min)","Latest: VO2-2 (mg/kg/h)","Latest: collapse(VO2-2) (mg/kg/h)","Latest: DO3cor (mg/L)","Latest: DO4cor (mg/L)","Latest: DO3slope ((mg/L)/min)","Latest: DO4slope ((mg/L)min)","Latest: VO2-3 (mg/kg/h)","Latest: VO2-4 (mg/kg/h)","Latest: collapse(VO2-3) (mg/kg/h)","Latest: collapse(VO2-4) (mg/kg/h)"
1.03333333333,6.56489071974,15.6895273125,26.5988679525,101.71678125,6.38280433129,6.79885647583,6.54624127197,2.03506469727,2.02362060547,2.06016540527,2.08999633789,1.03333333333,0.103333333333,0,,5.87670127462,225,,,,,0,5.69461488617,,,,5.85805182685,6.11066703071,,,,,,
1.05,6.56489071974,15.9343863341,26.5872715108,101.71678125,6.38924686645,6.79885647583,6.54590219116,2.03498840332,2.02346801758,2.06008911133,2.08999633789,1.05,0.105,0,,5.86583608124,224,,,,,0,5.69019222795,,,,5.84684755266,6.09980183733,,,,,,
1.06666666667,6.56522980054,15.9251113712,26.5858219624,101.7219375,6.39535032081,6.79851739502,6.54590219116,2.03506469727,2.02354431152,2.06008911133,2.08992004395,1.06666666667,0.106666666667,0,,5.86656644545,224,,,,,0,5.69668696572,,,,5.84723883607,6.09985403993,,,,,,
1.08333333333,6.56522980054,15.930676349,26.5684274979,101.7185,6.39874112879,6.79885647583,6.54929299927,2.03506469727,2.02362060547,2.06001281738,2.08999633789,1.08333333333,0.108333333333,0,,5.86613470015,225,,,,,0,5.6996460284,,,,5.85019789888,6.09976137544,,,,,,
1.1,6.56489071974,15.6950922903,26.5785742428,101.71678125,6.40281009836,6.79817831421,6.55064932251,2.03483581543,2.02354431152,2.06016540527,2.08999633789,1.1,0.11,0,,5.87624173512,224,,,,,0,5.71416111374,,,,5.86200033789,6.10952932959,,,,,,
1.11666666667,6.56522980054,15.9121264231,26.5756751655,101.7185,6.41603424948,6.79851739502,6.5567527771,2.03506469727,2.02354431152,2.06024169922,2.08999633789,1.11666666667,0.111666666667,0,,5.86702684241,224,,,,,0,5.71783129135,,,,5.85854981897,6.10031443689,,,,,,
1.13333333333,6.56522980054,15.8824465417,26.5669779688,101.72021875,6.42044229985,6.80360360718,6.55743093872,2.03506469727,2.02362060547,2.06008911133,2.08992004395,1.13333333333,0.113333333333,0,,5.86823559977,225,,,,,0,5.72344809908,,,,5.86043673795,6.10660940641,,,,,,
1.15,6.56556888133,15.6635574163,26.5655284412,101.71678125,6.42552851182,6.80360360718,6.5567527771,2.03514099121,2.02354431152,2.06016540527,2.08992004395,1.15,0.115,0,,5.87816515017,224,,,,,0,5.73812478066,,,,5.86934904594,6.11619987602,,,,,,
1.16666666667,6.56455163894,15.6635574163,26.5640789151,101.7219375,6.43875266293,6.80462084961,6.5567527771,2.03506469727,2.02354431152,2.06008911133,2.09007263184,1.16666666667,0.116666666667,0,,5.87713252245,224,,,,,0,5.75133354644,,,,5.86933366061,6.11720173312,,,,,,
1.18333333333,6.5709941741,15.6663399052,26.5756751655,101.7219375,6.44722968288,6.8042817688,6.55709185791,2.03491210938,2.02362060547,2.06024169922,2.08999633789,1.18333333333,0.118333333333,0,,5.88357600169,225,,,,,0,5.75981151047,,,,5.8696736855,6.11686359639,,,,,,
1.2,6.5709941741,15.7090047347,26.5756751655,101.7150625,6.45333313724,6.79919555664,6.55709185791,2.03491210938,2.02354431152,2.06001281738,2.08999633789,1.2,0.12,0,,5.88170392568,224,,,,,0,5.76404288882,,,,5.86780160949,6.10990530822,,,,,,
1.21666666667,6.5713332549,15.6746873718,26.5684274979,101.71678125,6.46587912676,6.79817831421,6.5567527771,2.03498840332,2.02346801758,2.06016540527,2.09007263184,1.21666666667,0.121666666667,0,,5.88347186711,224,,,,,0,5.77801773897,,,,5.86889138931,6.11031692642,,,,,,
1.23333333333,6.57845395165,15.6839623348,26.5698770285,101.7185,6.46994809634,6.79817831421,6.5567527771,2.03498840332,2.02369689941,2.06001281738,2.08999633789,1.23333333333,0.123333333333,0,,5.89020094566,225,,,,,0,5.78169509035,,,,5.86849977111,6.10992530822,,,,,,
1.25,6.57743670926,15.9334588379,26.5597303454,101.725375,6.48215500506,6.79817831421,6.55607461548,2.03498840332,2.02377319336,2.06008911133,2.09007263184,1.25,0.125,0,,5.87812559559,224,,,,,0,5.78284389139,,,,5.85676350181,6.09886720054,,,,,,
1.26666666667,6.58286200202,15.6663399052,26.5611798671,101.72021875,6.48758029783,6.79817831421,6.55200564575,2.03498840332,2.02362060547,2.06008911133,2.08992004395,1.26666666667,0.126666666667,0,,5.89528999064,224,,,,,0,5.80000828645,,,,5.86443363437,6.11060630283,,,,,,
1.28333333333,6.58320108282,15.9594287341,26.5611798671,101.7219375,6.48758029783,6.79885647583,6.55166656494,2.03506469727,2.02346801758,2.06016540527,2.09007263184,1.28333333333,0.128333333333,0,,5.88276584513,225,,,,,0,5.78714506014,,,,5.85123132725,6.09842123814,,,,,,
1.3,6.58625281,15.6644849126,26.574225629,101.7185,6.49063202501,6.79851739502,6.55200564575,2.03506469727,2.02369689941,2.06001281738,2.08999633789,1.3,0.13,0,,5.89890065762,224,,,,,0,5.80327987263,,,,5.86465349337,6.11116524264,,,,,,
1.31666666667,6.5872700524,15.9167639046,26.5626293904,101.7219375,6.49809180256,6.79987371826,6.55132748413,2.03491210938,2.02346801758,2.06008911133,2.09007263184,1.31666666667,0.131666666667,0,,5.8887229471,224,,,,,0,5.79954469726,,,,5.85278037883,6.10132661296,,,,,,
1.33333333333,6.58794821399,15.6728323792,26.5829228701,101.7185,6.50351709533,6.79275302124,6.55268380737,2.03514099121,2.02369689941,2.06024169922,2.08984375,1.33333333333,0.133333333333,0,,5.90032204933,225,,,,,0,5.81589093067,,,,5.86505764271,6.10512685658,,,,,,
1.35,6.58760913319,15.811029327,26.5684274979,101.72021875,6.50317801453,6.79377026367,6.54658035278,2.03506469727,2.02354431152,2.06016540527,2.08992004395,1.35,0.135,0,,5.89376457239,224,,,,,0,5.80933345373,,,,5.85273579198,6.09992570287,,,,,,
1.36666666667,6.5872700524,15.6737598755,26.5684274979,101.72021875,6.5079251457,6.79275302124,6.54590219116,2.03491210938,2.02362060547,2.06024169922,2.08984375,1.36666666667,0.136666666667,0,,5.89944936647,224,,,,,0,5.82010445977,,,,5.85808150523,6.10493233531,,,,,,
1.38333333333,6.58760913319,15.6821073422,26.572776094,101.71678125,6.5075860649,6.79241394043,6.54691943359,2.03498840332,2.02362060547,2.06024169922,2.09014892578,1.38333333333,0.138333333333,0,,5.89946832118,225,,,,,0,5.81944525289,,,,5.85877862158,6.10427312842,,,,,,
1.4,6.59269534516,15.8101018307,26.5684274979,101.7185,6.5082642265,6.79309210205,6.54454586792,2.03483581543,2.02339172363,2.06001281738,2.08984375,1.4,0.14,0,,5.89889148621,224,,,,,0,5.81446036755,,,,5.85074200897,6.0992882431,,,,,,
1.41666666667,6.59201718357,15.6672674015,26.5843724155,101.72709375,6.5082642265,6.79241394043,6.54658035278,2.03521728516,2.02362060547,2.06031799316,2.09007263184,1.41666666667,0.141666666667,0,,5.90465054276,224,,,,,0,5.82089758569,,,,5.85921371197,6.10504729962,,,,,,
1.43333333333,6.59235626436,15.6774698607,26.572776094,101.7185,6.5082642265,6.79275302124,6.54590219116,2.03514099121,2.02354431152,2.06016540527,2.08999633789,1.43333333333,0.143333333333,0,,5.90441894798,225,,,,,0,5.82032691012,,,,5.85796487478,6.10481570486,,,,,,
1.45,6.59201718357,15.6552099496,26.5655284412,101.725375,6.50385617612,6.79275302124,6.54590219116,2.03506469727,2.02369689941,2.06001281738,2.08992004395,1.45,0.145,0,,5.90497978552,224,,,,,0,5.81681877807,,,,5.85886479311,6.10571562319,,,,,,
1.46666666667,6.59201718357,15.7331196383,26.5655284412,101.72021875,6.50317801453,6.79309210205,6.53810333252,2.03506469727,2.02362060547,2.06001281738,2.08992004395,1.46666666667,0.146666666667,0,,5.90156067649,224,,,,,0,5.81272150745,,,,5.84764682544,6.10263559497,,,,,,
