Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
0.166666667,8.128362274,3.10751915,27.99446436,101.95225,8.144299072,8.03477597,7.981879364,2.11807251,2.095870972,2.103729248,2.114334106,0.166666667,0.016666667,0,,7.994839247,224,,,,,0,8.010776045,,,,7.901252943,7.848356336,,,,,,
0.183333333,8.128023193,3.072645187,27.95234901,101.9488125,8.144977234,8.035793213,7.986965576,2.117996216,2.095565796,2.104034424,2.1144104,0.183333333,0.018333333,0,,7.995919784,225,,,,,0,8.012873824,,,,7.903689803,7.854862166,,,,,,
0.2,8.127684113,3.195949554,27.95089682,101.9488125,8.144299072,8.035115051,7.986626495,2.117919922,2.09564209,2.103881836,2.114334106,0.2,0.02,0,,7.990276599,224,,,,,0,8.006891559,,,,7.897707538,7.849218982,,,,,,
0.216666667,8.121241577,3.264451981,27.93927944,101.9505313,8.144299072,8.036471375,7.985270172,2.117919922,2.095565796,2.103805542,2.114562988,0.216666667,0.021666667,0,,7.980865698,224,,,,,0,8.003923193,,,,7.896095495,7.844894293,,,,,,
0.233333333,8.12225882,3.234560013,27.96977563,101.9574063,8.149724365,8.036132294,7.993069031,2.117919922,2.09564209,2.103729248,2.114562988,0.233333333,0.023333333,0,,7.983228516,225,,,,,0,8.010694062,,,,7.89710199,7.854038727,,,,,,
0.25,8.1225979,3.258224487,27.97122787,101.9505313,8.150402527,8.031385162,7.992390869,2.117919922,2.095718384,2.103805542,2.1144104,0.25,0.025,0,,7.982553316,224,,,,,0,8.010357943,,,,7.891340578,7.852346285,,,,,,
0.266666667,8.1225979,3.248260498,27.92911444,101.9556875,8.150063446,8.031724243,7.99272995,2.117919922,2.09564209,2.103805542,2.114486694,0.266666667,0.026666667,0,,7.982898101,224,,,,,0,8.010363647,,,,7.892024444,7.853030151,,,,,,
0.283333333,8.121919739,3.163566589,27.95961003,101.95225,8.151419769,8.035115051,7.993069031,2.117996216,2.09564209,2.103805542,2.114562988,0.283333333,0.028333333,0,,7.985921323,225,,,,,0,8.015421354,,,,7.899116636,7.857070615,,,,,,
0.3,8.121580658,3.361600876,27.98575055,101.9574063,8.15175885,8.035115051,7.993408112,2.11807251,2.095718384,2.103881836,2.1144104,0.3,0.03,0,,7.977122494,224,,,,,0,8.007300686,,,,7.890656887,7.848949947,,,,,,
0.316666667,8.12225882,3.836135864,28.0191543,101.9539688,8.156845062,8.041896667,7.993747192,2.117919922,2.095718384,2.103729248,2.1144104,0.316666667,0.031666667,0,,7.957486346,224,,,,,0,7.992072589,,,,7.877124194,7.828974719,,,,,,
0.333333333,8.12225882,3.776351929,28.00027364,101.9488125,8.157184143,8.040879425,7.999172485,2.117843628,2.095718384,2.10395813,2.114562988,0.333333333,0.033333333,0,,7.96001091,225,,,,,0,7.994936234,,,,7.878631516,7.836924576,,,,,,
0.35,8.128701355,4.030433655,27.97268012,101.959125,8.156845062,8.040879425,7.998833405,2.117919922,2.095565796,2.103805542,2.114486694,0.35,0.035,0,,7.955469342,224,,,,,0,7.983613049,,,,7.867647412,7.825601392,,,,,,
0.366666667,8.122936981,3.951967239,27.99446436,101.9574063,8.156845062,8.047661041,7.998155243,2.117919922,2.09564209,2.103805542,2.114486694,0.366666667,0.036666667,0,,7.953129941,224,,,,,0,7.987038022,,,,7.877854001,7.828348202,,,,,,
0.383333333,8.1225979,3.983104706,27.97848916,101.9625625,8.156845062,8.048000122,7.999511566,2.117919922,2.09564209,2.103881836,2.114334106,0.383333333,0.038333333,0,,7.951414226,225,,,,,0,7.985661388,,,,7.876816448,7.828327892,,,,,,
0.4,8.1225979,4.022960663,28.01044006,101.9556875,8.151419769,8.053086334,7.998833405,2.117919922,2.09564209,2.103805542,2.1144104,0.4,0.04,0,,7.949779503,224,,,,,0,7.978601372,,,,7.880267936,7.826015007,,,,,,
0.416666667,8.122936981,3.973140717,28.02351147,101.959125,8.151419769,8.052747253,7.999511566,2.117996216,2.095870972,2.10357666,2.114639282,0.416666667,0.041666667,0,,7.952290285,224,,,,,0,7.980773073,,,,7.882100557,7.82886487,,,,,,
0.433333333,8.121919739,3.427612305,28.01044006,101.9556875,8.144638153,8.053425415,7.998494324,2.117919922,2.095718384,2.103805542,2.114562988,0.433333333,0.043333333,0,,7.974676324,225,,,,,0,7.997394738,,,,7.906182,7.851250909,,,,,,
0.45,8.121580658,3.482414246,27.95961003,101.9539688,8.143959991,8.056477142,7.999172485,2.117996216,2.095870972,2.10395813,2.114562988,0.45,0.045,0,,7.971875315,224,,,,,0,7.994254649,,,,7.9067718,7.849467143,,,,,,
0.466666667,8.12225882,3.374055862,27.98720284,101.9608438,8.144977234,8.056816223,8.003919617,2.117919922,2.095565796,2.103881836,2.114486694,0.466666667,0.046666667,0,,7.977268409,224,,,,,0,7.999986823,,,,7.911825813,7.858929206,,,,,,
0.483333333,8.121241577,3.331708908,27.99882132,101.959125,8.143620911,8.056138062,8.003580536,2.11807251,2.09564209,2.103805542,2.114486694,0.483333333,0.048333333,0,,7.978094454,225,,,,,0,8.000473787,,,,7.912990938,7.860433413,,,,,,
0.5,8.1225979,3.930793762,28.01189242,101.95225,8.144299072,8.056816223,8.003919617,2.117996216,2.095565796,2.103805542,2.114334106,0.5,0.05,0,,7.953742278,224,,,,,0,7.97544345,,,,7.8879606,7.835063994,,,,,,
0.516666667,8.121919739,3.983104706,28.00027364,101.9556875,8.144977234,8.061563354,8.003919617,2.117996216,2.095718384,2.103729248,2.114334106,0.516666667,0.051666667,0,,7.950788863,224,,,,,0,7.973846358,,,,7.890432479,7.832788741,,,,,,
0.533333333,8.121580658,4.027942657,28.01189242,101.9488125,8.144977234,8.061224274,8.010362152,2.11807251,2.09564209,2.103805542,2.1144104,0.533333333,0.053333333,0,,7.948551797,225,,,,,0,7.971948373,,,,7.888195413,7.837333292,,,,,,
0.55,8.121919739,4.017978668,27.96541892,101.95225,8.144638153,8.061563354,8.00968399,2.117919922,2.09564209,2.103805542,2.114486694,0.55,0.055,0,,7.949205273,224,,,,,0,7.971923688,,,,7.888848889,7.836969525,,,,,,
0.566666667,8.1225979,4.001787186,27.99301204,101.9574063,8.143959991,8.061224274,8.008666748,2.117919922,2.095565796,2.103805542,2.114562988,0.566666667,0.056666667,0,,7.950646675,224,,,,,0,7.972008766,,,,7.889273048,7.836715522,,,,,,
0.583333333,8.12225882,3.949476242,28.01044006,101.95225,8.13921286,8.061563354,8.010023071,2.117996216,2.095718384,2.103881836,2.114639282,0.583333333,0.058333333,0,,7.952597167,225,,,,,0,7.969551207,,,,7.891901701,7.840361418,,,,,,
0.6,8.12225882,3.989332199,28.00463066,101.95225,8.13921286,8.055798981,8.00968399,2.117919922,2.095794678,2.103805542,2.114486694,0.6,0.06,0,,7.950870951,224,,,,,0,7.967824992,,,,7.884411112,7.838296122,,,,,,
0.616666667,8.12225882,3.983104706,27.97994143,101.9539688,8.139891022,8.061563354,8.010362152,2.117843628,2.095718384,2.103729248,2.114639282,0.616666667,0.061666667,0,,7.951078668,224,,,,,0,7.96871087,,,,7.890383203,7.839182001,,,,,,
0.633333333,8.12225882,3.975631714,28.02496387,101.9556875,8.143959991,8.061563354,8.00968399,2.117843628,2.095718384,2.103805542,2.114486694,0.633333333,0.063333333,0,,7.951508639,225,,,,,0,7.973209811,,,,7.890813174,7.83893381,,,,,,
0.65,8.1225979,3.973140717,27.97413237,101.9470938,8.144977234,8.060885193,8.00968399,2.117843628,2.095794678,2.103652954,2.1144104,0.65,0.065,0,,7.95183191,224,,,,,0,7.974211243,,,,7.890119202,7.838918,,,,,,
0.666666667,8.12225882,4.019224167,27.98429826,101.9488125,8.151080688,8.061902435,8.00968399,2.117996216,2.09564209,2.103881836,2.1144104,0.666666667,0.066666667,0,,7.949537039,224,,,,,0,7.978358908,,,,7.889180655,7.83696221,,,,,,
0.683333333,8.1225979,3.978122711,28.03077352,101.9505313,8.150402527,8.060885193,8.00968399,2.117919922,2.095794678,2.103881836,2.114334106,0.683333333,0.068333333,0,,7.951754756,225,,,,,0,7.979559383,,,,7.890042049,7.838840846,,,,,,
0.7,8.123276062,4.011751175,28.01044006,101.95225,8.156505981,8.061902435,8.003580536,2.117996216,2.095870972,2.10395813,2.114486694,0.7,0.07,0,,7.950939202,224,,,,,0,7.984169121,,,,7.889565575,7.831243675,,,,,,
0.716666667,8.12225882,4.001787186,28.01479716,101.9556875,8.156505981,8.060885193,8.003580536,2.117919922,2.095794678,2.10395813,2.114486694,0.716666667,0.071666667,0,,7.950360583,224,,,,,0,7.984607745,,,,7.888986957,7.8316823,,,,,,
0.733333333,8.122936981,4.009260178,28.0089877,101.95225,8.156845062,8.067327728,8.003919617,2.117996216,2.095794678,2.103881836,2.114562988,0.733333333,0.073333333,0,,7.950703591,225,,,,,0,7.984611672,,,,7.895094338,7.831686227,,,,,,
0.75,8.12225882,4.030433655,27.97703689,101.945375,8.156845062,8.066310486,8.003580536,2.11807251,2.095718384,2.103805542,2.114639282,0.75,0.075,0,,7.949037503,224,,,,,0,7.983623746,,,,7.89308917,7.83035922,,,,,,
0.766666667,8.122936981,3.991823196,28.0089877,101.9505313,8.156505981,8.067327728,8.003580536,2.117919922,2.095718384,2.103805542,2.114639282,0.766666667,0.076666667,0,,7.951452665,224,,,,,0,7.985021665,,,,7.895843412,7.832096219,,,,,,
0.783333333,8.121919739,4.003032684,28.02786869,101.9505313,8.156845062,8.066649567,8.003580536,2.117843628,2.095565796,2.103652954,2.114639282,0.783333333,0.078333333,0,,7.949999765,225,,,,,0,7.984925088,,,,7.894729593,7.831660562,,,,,,
0.8,8.12225882,4.014242172,27.9813937,101.95225,8.156845062,8.066988647,8.008666748,2.117919922,2.095718384,2.103729248,2.1144104,0.8,0.08,0,,7.949744037,224,,,,,0,7.984330279,,,,7.894473864,7.836151965,,,,,,
0.816666667,8.1225979,3.991823196,28.02351147,101.9539688,8.151080688,8.074448425,8.003919617,2.117919922,2.095794678,2.103805542,2.114486694,0.816666667,0.081666667,0,,7.95114879,224,,,,,0,7.979631579,,,,7.902999315,7.832470507,,,,,,
0.833333333,8.1225979,4.153738022,27.99155974,101.95225,8.150741608,8.074109344,8.003580536,2.117843628,2.095718384,2.103805542,2.114486694,0.833333333,0.083333333,0,,7.944113889,225,,,,,0,7.972257596,,,,7.895625333,7.825096524,,,,,,
0.85,8.121919739,4.151247025,28.02351147,101.9539688,8.150741608,8.074448425,8.003580536,2.117843628,2.09564209,2.103652954,2.114562988,0.85,0.085,0,,7.943623363,224,,,,,0,7.972445232,,,,7.89615205,7.82528416,,,,,,
0.866666667,8.122936981,4.148756027,28.01479716,101.95225,8.150402527,8.079534637,8.003919617,2.117919922,2.09564209,2.103729248,2.114562988,0.866666667,0.086666667,0,,7.944725645,224,,,,,0,7.97219119,,,,7.901323301,7.82570828,,,,,,
0.883333333,8.1225979,4.189857483,28.02351147,101.9470938,8.151080688,8.079534637,8.003919617,2.117919922,2.09564209,2.103805542,2.114715576,0.883333333,0.088333333,0,,7.942643203,225,,,,,0,7.971125991,,,,7.89957994,7.823964919,,,,,,
0.9,8.1225979,4.153738022,27.97268012,101.9488125,8.151080688,8.079195557,7.999511566,2.117919922,2.095718384,2.103805542,2.114562988,0.9,0.09,0,,7.944066144,224,,,,,0,7.972548932,,,,7.900663801,7.82097981,,,,,,
0.916666667,8.12225882,4.18362999,27.99010743,101.9556875,8.144977234,8.078856476,7.998833405,2.117843628,2.095794678,2.103881836,2.114639282,0.916666667,0.091666667,0,,7.942486669,224,,,,,0,7.965205083,,,,7.899084325,7.819061254,,,,,,
0.933333333,8.12225882,4.171175003,27.97703689,101.95225,8.145316315,8.079534637,7.999172485,2.117919922,2.095718384,2.103805542,2.114562988,0.933333333,0.093333333,0,,7.942988675,225,,,,,0,7.96604617,,,,7.900264493,7.819902341,,,,,,
0.95,8.123615143,4.178647995,28.006083,101.95225,8.14328183,8.079534637,7.999511566,2.117919922,2.095718384,2.103805542,2.114639282,0.95,0.095,0,,7.944097664,224,,,,,0,7.963764351,,,,7.900017158,7.819994087,,,,,,
0.966666667,8.128362274,4.162456512,27.99736899,101.945375,8.144977234,8.078856476,7.999511566,2.117767334,2.095794678,2.103805542,2.114639282,0.966666667,0.096666667,0,,7.949518342,224,,,,,0,7.966133301,,,,7.900012543,7.820667634,,,,,,
0.983333333,8.12225882,4.174911499,28.01770191,101.945375,8.145316315,8.079534637,7.999172485,2.117996216,2.09564209,2.103881836,2.114562988,0.983333333,0.098333333,0,,7.942931329,225,,,,,0,7.965988824,,,,7.900207147,7.819844995,,,,,,
1,8.128701355,4.187366486,28.0191543,101.9488125,8.145316315,8.073770264,7.999172485,2.117919922,2.095870972,2.103729248,2.1144104,1,0.1,0,,7.948842571,224,,,,,0,7.96545753,,,,7.893911479,7.819313701,,,,,,
1.016666667,8.128362274,4.171175003,28.02641628,101.9436563,8.144299072,8.073431183,7.999172485,2.117996216,2.09564209,2.103805542,2.114486694,1.016666667,0.101666667,0,,7.949217343,224,,,,,0,7.965154142,,,,7.894286252,7.820027555,,,,,,
1.033333333,8.129040436,4.153738022,27.97268012,101.9436563,8.144977234,8.073770264,7.993069031,2.117996216,2.095718384,2.103805542,2.114562988,1.033333333,0.103333333,0,,7.95050868,225,,,,,0,7.966445478,,,,7.895238508,7.814537275,,,,,,
1.05,8.128023193,4.153738022,28.01044006,101.9436563,8.151419769,8.073431183,7.99272995,2.117919922,2.09564209,2.103881836,2.114486694,1.05,0.105,0,,7.94958686,224,,,,,0,7.972983436,,,,7.89499485,7.814293617,,,,,,
1.066666667,8.129040436,4.136301041,27.97268012,101.9402188,8.151080688,8.074109344,7.993747192,2.117843628,2.095489502,2.103805542,2.114562988,1.066666667,0.106666667,0,,7.951258138,224,,,,,0,7.973298391,,,,7.896327047,7.815964895,,,,,,
1.083333333,8.129040436,4.153738022,28.03077352,101.9419375,8.151419769,8.074109344,7.992051788,2.117919922,2.095794678,2.103805542,2.114562988,1.083333333,0.108333333,0,,7.950655374,225,,,,,0,7.973034708,,,,7.895724283,7.813666727,,,,,,
1.1,8.128701355,4.173666,27.97558463,101.945375,8.151080688,8.074787506,7.99272995,2.11807251,2.095947266,2.103652954,2.114639282,1.1,0.11,0,,7.94932046,224,,,,,0,7.971699793,,,,7.895406611,7.813349055,,,,,,
1.116666667,8.129040436,4.133810043,27.96832339,101.9350625,8.150741608,8.066649567,7.993069031,2.117996216,2.09564209,2.103805542,2.114562988,1.116666667,0.111666667,0,,7.951354229,224,,,,,0,7.973055401,,,,7.88896336,7.815382824,,,,,,
1.133333333,8.129040436,4.161211014,27.99301204,101.9419375,8.151080688,8.066649567,7.986626495,2.117919922,2.095718384,2.103729248,2.114562988,1.133333333,0.113333333,0,,7.95023899,225,,,,,0,7.972279243,,,,7.887848121,7.80782505,,,,,,
1.15,8.129718597,4.18362999,27.97268012,101.9385,8.151419769,8.066988647,7.987304657,2.117996216,2.095794678,2.103805542,2.114486694,1.15,0.115,0,,7.949902055,224,,,,,0,7.971603227,,,,7.887172105,7.807488115,,,,,,
1.166666667,8.129040436,4.181138992,28.03077352,101.9350625,8.151419769,8.066649567,7.987304657,2.117919922,2.095565796,2.103805542,2.114562988,1.166666667,0.116666667,0,,7.949478621,224,,,,,0,7.971857955,,,,7.887087752,7.807742843,,,,,,
1.183333333,8.128701355,4.166193008,28.02205908,101.9367813,8.144977234,8.06800589,7.985609253,2.117919922,2.095718384,2.10395813,2.114486694,1.183333333,0.118333333,0,,7.949759376,225,,,,,0,7.966035255,,,,7.889063911,7.806667274,,,,,,
1.2,8.128362274,4.059080124,27.97558463,101.9333438,8.145655396,8.066310486,7.987304657,2.117996216,2.095489502,2.103652954,2.114639282,1.2,0.12,0,,7.95390619,224,,,,,0,7.971199311,,,,7.891854402,7.812848573,,,,,,
1.216666667,8.129379517,4.069044113,28.02205908,101.9402188,8.145655396,8.066649567,7.987304657,2.117919922,2.095718384,2.103881836,2.1144104,1.216666667,0.121666667,0,,7.954610175,224,,,,,0,7.970886054,,,,7.891880225,7.812535316,,,,,,
1.233333333,8.128701355,4.082744598,27.99155974,101.9385,8.143959991,8.067327728,7.986626495,2.117843628,2.095565796,2.103729248,2.114562988,1.233333333,0.123333333,0,,7.953267895,225,,,,,0,7.968526531,,,,7.891894268,7.811193035,,,,,,
1.25,8.13480481,4.077762604,28.01189242,101.9402188,8.150063446,8.062919678,7.993408112,2.117996216,2.09564209,2.10395813,2.114639282,1.25,0.125,0,,7.959635827,224,,,,,0,7.974894464,,,,7.887750695,7.818239129,,,,,,
1.266666667,8.129040436,4.054098129,28.00317831,101.9385,8.151419769,8.060885193,7.993408112,2.117919922,2.095718384,2.103652954,2.114562988,1.266666667,0.126666667,0,,7.954866544,224,,,,,0,7.977245878,,,,7.886711301,7.81923422,,,,,,
1.283333333,8.129040436,4.075271606,27.98575055,101.9385,8.150741608,8.056816223,7.99272995,2.11807251,2.095718384,2.103729248,2.114715576,1.283333333,0.128333333,0,,7.95391368,225,,,,,0,7.975614852,,,,7.881689467,7.817603194,,,,,,
1.3,8.129040436,4.070289612,27.9813937,101.9385,8.150402527,8.053764496,7.993069031,2.117996216,2.095794678,2.103805542,2.114562988,1.3,0.13,0,,7.954116976,224,,,,,0,7.975479067,,,,7.878841036,7.818145571,,,,,,
1.316666667,8.127345032,4.095199585,27.9813937,101.9402188,8.151419769,8.053425415,7.993408112,2.117843628,2.095794678,2.103881836,2.114486694,1.316666667,0.131666667,0,,7.951351049,224,,,,,0,7.975425786,,,,7.877431432,7.817414129,,,,,,
1.333333333,8.134126648,4.054098129,28.03077352,101.9385,8.150063446,8.048000122,7.993069031,2.117919922,2.095794678,2.103729248,2.114562988,1.333333333,0.133333333,0,,7.960020688,225,,,,,0,7.975957487,,,,7.873894163,7.818963071,,,,,,
1.35,8.13480481,4.041643143,28.0293211,101.9385,8.149724365,8.048339203,7.993408112,2.117919922,2.095718384,2.103729248,2.114486694,1.35,0.135,0,,7.961230177,224,,,,,0,7.976149732,,,,7.87476457,7.819833479,,,,,,
1.366666667,8.134465729,4.02545166,27.99736899,101.9419375,8.152437012,8.040879425,7.993747192,2.117996216,2.09602356,2.103729248,2.114639282,1.366666667,0.136666667,0,,7.961508341,224,,,,,0,7.979479624,,,,7.867922037,7.820789805,,,,,,
1.383333333,8.134126648,4.061571121,28.02060669,101.9419375,8.157184143,8.040879425,7.993408112,2.11807251,2.095718384,2.103881836,2.114562988,1.383333333,0.138333333,0,,7.959674698,225,,,,,0,7.982732193,,,,7.866427475,7.818956162,,,,,,
1.4,8.134465729,4.045379639,28.03367836,101.9436563,8.157184143,8.036132294,7.993747192,2.117919922,2.095565796,2.103729248,2.114562988,1.4,0.14,0,,7.960741318,224,,,,,0,7.983459732,,,,7.862407883,7.820022782,,,,,,
1.416666667,8.128701355,4.056589127,28.03222594,101.9385,8.162609436,8.035793213,7.999172485,2.117919922,2.095794678,2.103881836,2.114639282,1.416666667,0.141666667,0,,7.954491992,224,,,,,0,7.988400073,,,,7.86158385,7.824963122,,,,,,
1.433333333,8.128701355,4.054098129,28.03948811,101.9367813,8.161253113,8.036132294,7.999850647,2.117919922,2.095870972,2.103805542,2.114639282,1.433333333,0.143333333,0,,7.954616819,225,,,,,0,7.987168577,,,,7.862047758,7.825766111,,,,,,
1.45,8.129040436,4.036661148,28.04675039,101.9350625,8.167695648,8.036132294,7.999172485,2.117996216,2.095870972,2.103805542,2.114639282,1.45,0.145,0,,7.955722416,224,,,,,0,7.994377629,,,,7.862814274,7.825854466,,,,,,
1.466666667,8.128701355,4.024206162,28.03077352,101.9385,8.167017487,8.035115051,8.004258698,2.117996216,2.095718384,2.103652954,2.114486694,1.466666667,0.146666667,0,,7.955879126,224,,,,,0,7.994195258,,,,7.862292822,7.831436469,,,,,,
1.483333333,8.128701355,4.021715164,27.98865513,101.9385,8.167695648,8.03477597,8.003919617,2.117919922,2.095718384,2.103881836,2.114562988,1.483333333,0.148333333,0,,7.955883191,225,,,,,0,7.994877484,,,,7.861957806,7.831101453,,,,,,
1.5,8.129040436,4.005523682,28.02496387,101.9385,8.168712891,8.035454132,8.003919617,2.117843628,2.095718384,2.103729248,2.114486694,1.5,0.15,0,,7.95700642,224,,,,,0,7.996678874,,,,7.863420116,7.831885601,,,,,,
1.516666667,8.128023193,4.014242172,28.0191543,101.945375,8.171764618,8.040540344,8.010701233,2.117996216,2.095794678,2.103729248,2.114486694,1.516666667,0.151666667,0,,7.955600569,224,,,,,0,7.999341994,,,,7.86811772,7.838278609,,,,,,
1.533333333,8.129040436,4.032924652,28.00753535,101.9333438,8.174138184,8.041557587,8.010362152,2.117843628,2.09564209,2.103881836,2.114562988,1.533333333,0.153333333,0,,7.955786887,225,,,,,0,8.000884635,,,,7.868304038,7.837108604,,,,,,
1.55,8.128362274,4.008014679,28.04820286,101.945375,8.173799103,8.041557587,8.00934491,2.117919922,2.095565796,2.103729248,2.114639282,1.55,0.155,0,,7.956277746,224,,,,,0,8.001714575,,,,7.869473059,7.837260382,,,,,,
1.566666667,8.128362274,4.020469666,28.05546527,101.9350625,8.174138184,8.041218506,8.010023071,2.117919922,2.095718384,2.103881836,2.114562988,1.566666667,0.156666667,0,,7.955760673,224,,,,,0,8.001536583,,,,7.868616905,7.83742147,,,,,,
1.583333333,8.128701355,4.00676918,28.05256029,101.9419375,8.173120941,8.040879425,8.00934491,2.117843628,2.095794678,2.103805542,2.114562988,1.583333333,0.158333333,0,,7.956680877,225,,,,,0,8.001100464,,,,7.868858947,7.837324432,,,,,,
1.6,8.128023193,4.010505676,28.01624954,101.9367813,8.168034729,8.040879425,8.015787445,2.117919922,2.095794678,2.104034424,2.1144104,1.6,0.16,0,,7.955753989,224,,,,,0,7.995765524,,,,7.86861022,7.84351824,,,,,,
1.616666667,8.129040436,4.003032684,28.03077352,101.9385,8.168712891,8.041557587,8.015448364,2.117919922,2.095794678,2.103805542,2.114562988,1.616666667,0.161666667,0,,7.957127516,224,,,,,0,7.996799971,,,,7.869644667,7.843535444,,,,,,
1.633333333,8.128701355,4.019224167,28.04965533,101.9385,8.161931274,8.041557587,8.015787445,2.117996216,2.095947266,2.103805542,2.114562988,1.633333333,0.163333333,0,,7.956139083,225,,,,,0,7.989369002,,,,7.868995314,7.843225173,,,,,,
1.65,8.128701355,4.009260178,28.03513079,101.9367813,8.160574951,8.041218506,8.015109283,2.117996216,2.095718384,2.103729248,2.114639282,1.65,0.165,0,,7.956531586,224,,,,,0,7.988405183,,,,7.869048737,7.842939515,,,,,,
1.666666667,8.128701355,3.991823196,27.99301204,101.9385,8.157184143,8.040540344,8.015109283,2.117919922,2.095565796,2.103729248,2.114562988,1.666666667,0.166666667,0,,7.957178268,224,,,,,0,7.985661056,,,,7.869017257,7.843586196,,,,,,
