Latest: Time (min),Latest: Dissolved Oxygen (mg/L),Latest: Salinity (ppt),Latest: Temperature (°C),Latest: Pressure (kPa),Latest: Dissolved Oxygen 2 (mg/L),Latest: Dissolved Oxygen 3 (mg/L),Latest: Dissolved Oxygen 4 (mg/L),Latest: FlowV1 (V),Latest: FlowV2 (V),Latest: FlowV3 (V),Latest: FlowV4 (V),Latest: Time-run (min),Latest: Sawtooth,Latest: PWM(Circ=1 Flush=0),Latest: Flag,Latest: DO1cor (mg/L),Latest: NoSlopeSamples,Latest: DO1slope ((mg/L)/min),Latest: VO2-1 (mg/kg/h),Latest: collapse(Time) (min),Latest: collapse(VO2-1) (mg/kg/h),Latest: NoRestSamples,Latest: DO2cor (mg/L),Latest: DO2slope ((mg/L)/min),Latest: VO2-2 (mg/kg/h),Latest: collapse(VO2-2) (mg/kg/h),Latest: DO3cor (mg/L),Latest: DO4cor (mg/L),Latest: DO3slope ((mg/L)/min),Latest: DO4slope ((mg/L)min),Latest: VO2-3 (mg/kg/h),Latest: VO2-4 (mg/kg/h),Latest: collapse(VO2-3) (mg/kg/h),Latest: collapse(VO2-4) (mg/kg/h)
0.166666667,6.629316071,10.76544949,31.13269817,101.4263125,6.732735715,6.422137695,6.04236721,2.075042725,2.076187134,2.08404541,2.081451416,0.166666667,0.016666667,0,,6.185063065,224,,,,,0,6.288482708,,,,5.598114204,5.977884689,,,,,,
0.183333333,6.629655152,10.72185716,30.83787848,101.4280313,6.733752957,6.427562988,6.042028129,2.075042725,2.076263428,2.084197998,2.081604004,0.183333333,0.018333333,0,,6.185661711,225,,,,,0,6.289759516,,,,5.598034688,5.983569547,,,,,,
0.2,6.629994233,10.4881281,30.67230655,101.42975,6.732735715,6.427902069,6.04236721,2.074890137,2.076263428,2.084121704,2.081680298,0.2,0.02,0,,6.194819681,224,,,,,0,6.297561162,,,,5.607192658,5.992727517,,,,,,
0.216666667,6.624908021,10.45752072,31.00797418,101.4263125,6.73917825,6.431292877,6.042706291,2.074966431,2.07611084,2.084121704,2.081756592,0.216666667,0.021666667,0,,6.192730906,224,,,,,0,6.307001135,,,,5.610529176,5.999115762,,,,,,
0.233333333,6.625247102,10.63281752,30.7777897,101.4263125,6.738839169,6.431631958,6.042028129,2.074890137,2.076339722,2.083969116,2.08152771,0.233333333,0.023333333,0,,6.184625653,225,,,,,0,6.29821772,,,,5.60140668,5.991010509,,,,,,
0.25,6.620499971,10.65229494,30.55662363,101.4211563,6.73917825,6.431971039,6.043384453,2.074890137,2.076187134,2.08404541,2.081604004,0.25,0.025,0,,6.177897334,224,,,,,0,6.296575613,,,,5.600781816,5.989368402,,,,,,
0.266666667,6.62016089,10.62168756,31.08866961,101.42975,6.738161007,6.431631958,6.043384453,2.075119019,2.07611084,2.08404541,2.081604004,0.266666667,0.026666667,0,,6.181614759,224,,,,,0,6.299614877,,,,5.604838322,5.993085827,,,,,,
0.283333333,6.615413759,10.60499263,31.06812607,101.422875,6.737821927,6.438074493,6.042706291,2.075042725,2.07611084,2.084197998,2.081832886,0.283333333,0.028333333,0,,6.177451543,225,,,,,0,6.299859711,,,,5.604744075,6.000112278,,,,,,
0.3,6.615074678,10.57624024,31.72212615,101.4263125,6.732396634,6.438074493,6.048809745,2.074890137,2.07611084,2.08404541,2.08152771,0.3,0.03,0,,6.181570984,224,,,,,0,6.29889294,,,,5.615306052,6.0045708,,,,,,
0.316666667,6.615752839,10.42320336,30.76313633,101.4245938,6.738839169,6.444517029,6.054235038,2.075119019,2.076187134,2.084197998,2.081604004,0.316666667,0.031666667,0,,6.183742209,224,,,,,0,6.306828539,,,,5.622224408,6.012506398,,,,,,
0.333333333,6.616431001,10.47792564,31.23253039,101.4263125,6.739517331,6.445873352,6.058643089,2.075119019,2.076187134,2.084274292,2.081756592,0.333333333,0.033333333,0,,6.18454531,225,,,,,0,6.30763164,,,,5.626757398,6.013987661,,,,,,
0.35,6.61609192,10.19411177,31.63823506,101.422875,6.73917825,6.4574021,6.063729301,2.074890137,2.07611084,2.084121704,2.081680298,0.35,0.035,0,,6.197854783,224,,,,,0,6.320941113,,,,5.645492164,6.039164963,,,,,,
0.366666667,6.61609192,10.27851393,31.70887775,101.4194375,6.744603543,6.463505554,6.064068381,2.074890137,2.07611084,2.084197998,2.081604004,0.366666667,0.036666667,0,,6.19472862,224,,,,,0,6.323240243,,,,5.642705081,6.042142254,,,,,,
0.383333333,6.609988466,10.27480395,31.00797418,101.4245938,6.744264462,6.463844635,6.071189078,2.074890137,2.07611084,2.084274292,2.081680298,0.383333333,0.038333333,0,,6.185362472,225,,,,,0,6.319638468,,,,5.646563084,6.039218641,,,,,,
0.4,6.609649385,10.22193666,32.0949377,101.42975,6.739856411,6.468591766,6.07627529,2.074813843,2.076034546,2.084274292,2.081756592,0.4,0.04,0,,6.192406007,224,,,,,0,6.322613034,,,,5.659031912,6.051348389,,,,,,
0.416666667,6.612022951,10.22379165,30.78511674,101.4280313,6.740195492,6.468591766,6.08034426,2.074966431,2.076187134,2.084121704,2.081832886,0.416666667,0.041666667,0,,6.188388458,224,,,,,0,6.316561,,,,5.656709767,6.044957274,,,,,,
0.433333333,6.613379274,10.09208718,31.97991941,101.42975,6.734092038,6.474017059,6.08034426,2.074890137,2.076187134,2.084274292,2.08152771,0.433333333,0.043333333,0,,6.200911521,225,,,,,0,6.321624285,,,,5.667876507,6.061549306,,,,,,
0.45,6.614735597,10.13382451,31.1796721,101.4263125,6.733413876,6.473338898,6.082717825,2.075195313,2.076263428,2.08404541,2.081604004,0.45,0.045,0,,6.196776548,224,,,,,0,6.315454828,,,,5.664758776,6.055379849,,,,,,
0.466666667,6.615752839,10.05220484,30.92144351,101.42975,6.733413876,6.479781433,6.087464956,2.074813843,2.075958252,2.08404541,2.08152771,0.466666667,0.046666667,0,,6.199901978,224,,,,,0,6.317563015,,,,5.671614095,6.063930571,,,,,,
0.483333333,6.61609192,10.13104202,31.22225134,101.4314688,6.733413876,6.485884888,6.087464956,2.074966431,2.076034546,2.084274292,2.081680298,0.483333333,0.048333333,0,,6.198454459,225,,,,,0,6.315776416,,,,5.669827496,6.068247427,,,,,,
0.5,6.61609192,10.26460149,30.81149606,101.4314688,6.732396634,6.490632019,6.09322933,2.074813843,2.07611084,2.084197998,2.081832886,0.5,0.05,0,,6.190900079,224,,,,,0,6.307204793,,,,5.668037489,6.065440178,,,,,,
0.516666667,6.616431001,10.24419657,31.22078294,101.4263125,6.733413876,6.490632019,6.092890249,2.075042725,2.07611084,2.08404541,2.081604004,0.516666667,0.051666667,0,,6.194121707,224,,,,,0,6.311104582,,,,5.670580955,6.068322725,,,,,,
0.533333333,6.617448243,10.16628688,31.00504038,101.42975,6.73917825,6.49537915,6.092551168,2.075042725,2.076034546,2.08404541,2.081832886,0.533333333,0.053333333,0,,6.197292424,225,,,,,0,6.31902243,,,,5.672395349,6.075223331,,,,,,
0.55,6.617787324,10.15608442,30.59176174,101.42975,6.738839169,6.501821686,6.096620138,2.074966431,2.076187134,2.084121704,2.081604004,0.55,0.055,0,,6.195981272,224,,,,,0,6.317033117,,,,5.674814086,6.080015634,,,,,,
0.566666667,6.618126405,10.25718152,30.38101086,101.4314688,6.73917825,6.501482605,6.097298299,2.075042725,2.076034546,2.083892822,2.081680298,0.566666667,0.056666667,0,,6.191029972,224,,,,,0,6.312081816,,,,5.670201866,6.074386172,,,,,,
0.583333333,6.622534455,10.33138122,30.65326616,101.42975,6.744264462,6.507246979,6.097298299,2.074890137,2.076034546,2.084197998,2.08152771,0.583333333,0.058333333,0,,6.193765602,225,,,,,0,6.315495608,,,,5.668529446,6.078478125,,,,,,
0.6,6.621856294,10.27665894,30.38978847,101.4245938,6.744942623,6.507246979,6.102384511,2.075195313,2.07611084,2.084197998,2.081680298,0.6,0.06,0,,6.193994732,224,,,,,0,6.317081062,,,,5.67452295,6.079385417,,,,,,
0.616666667,6.622195375,10.27016647,30.16021003,101.4263125,6.744603543,6.513011353,6.102045431,2.075042725,2.07611084,2.084121704,2.081680298,0.616666667,0.061666667,0,,6.193394903,224,,,,,0,6.315803071,,,,5.673244959,6.084210881,,,,,,
0.633333333,6.621856294,10.32859873,30.32981444,101.422875,6.744942623,6.512672272,6.107470723,2.075042725,2.076034546,2.08404541,2.081680298,0.633333333,0.063333333,0,,6.191516545,225,,,,,0,6.314602874,,,,5.677130974,6.082332523,,,,,,
0.65,6.627959748,10.20338673,30.44977724,101.4314688,6.744603543,6.512333191,6.107809804,2.074966431,2.07611084,2.084197998,2.081604004,0.65,0.065,0,,6.203459413,224,,,,,0,6.320103208,,,,5.68330947,6.087832856,,,,,,
0.666666667,6.628298829,10.21729918,29.96880857,101.42975,6.745620785,6.517758484,6.107809804,2.074966431,2.07611084,2.08404541,2.081604004,0.666666667,0.066666667,0,,6.200687048,224,,,,,0,6.318009004,,,,5.680198023,6.090146703,,,,,,
0.683333333,6.623212617,10.24048659,29.83447128,101.436625,6.744942623,6.523861938,6.107470723,2.075042725,2.076187134,2.08404541,2.081451416,0.683333333,0.068333333,0,,6.19390516,225,,,,,0,6.315635167,,,,5.678163267,6.094554482,,,,,,
0.7,6.622195375,10.21729918,30.10029068,101.42975,6.738839169,6.523861938,6.109844289,2.075195313,2.076263428,2.084274292,2.081680298,0.7,0.07,0,,6.19528488,224,,,,,0,6.311928675,,,,5.682933795,6.096951444,,,,,,
0.716666667,6.622534455,10.11991207,30.26985497,101.4280313,6.73917825,6.529287231,6.115269582,2.074890137,2.076034546,2.084197998,2.08152771,0.716666667,0.071666667,0,,6.200578988,224,,,,,0,6.317222782,,,,5.693314114,6.107331764,,,,,,
0.733333333,6.622195375,10.1115646,30.09882941,101.4263125,6.732735715,6.529287231,6.118999471,2.074890137,2.07611084,2.084121704,2.081680298,0.733333333,0.073333333,0,,6.199695123,225,,,,,0,6.310235463,,,,5.696499219,6.10678698,,,,,,
0.75,6.621856294,9.954817727,30.04768996,101.4263125,6.733074795,6.528948151,6.11866039,2.074966431,2.075958252,2.08404541,2.08152771,0.75,0.075,0,,6.205640537,224,,,,,0,6.316859039,,,,5.702444633,6.112732394,,,,,,
0.766666667,6.622534455,9.97151266,30.35760546,101.4280313,6.725954099,6.528948151,6.118999471,2.074966431,2.076034546,2.084197998,2.081680298,0.766666667,0.076666667,0,,6.207214056,224,,,,,0,6.3106337,,,,5.703679071,6.113627751,,,,,,
0.783333333,6.626942506,9.822185757,29.89287066,101.42975,6.733752957,6.529965393,6.121712117,2.075119019,2.076263428,2.084197998,2.081680298,0.783333333,0.078333333,0,,6.215474544,225,,,,,0,6.322284995,,,,5.710244155,6.118497431,,,,,,
0.8,6.627620667,9.949252749,29.54411413,101.4263125,6.733413876,6.534373444,6.119338551,2.075119019,2.076187134,2.084121704,2.081680298,0.8,0.08,0,,6.208975288,224,,,,,0,6.314768497,,,,5.700693172,6.115728064,,,,,,
0.816666667,6.627959748,10.1124921,30.82908399,101.4245938,6.733074795,6.534034363,6.119338551,2.075042725,2.076263428,2.084121704,2.08152771,0.816666667,0.081666667,0,,6.209156404,224,,,,,0,6.314271452,,,,5.700535207,6.115231019,,,,,,
0.833333333,6.627620667,10.24048659,30.40295546,101.4263125,6.733074795,6.534712524,6.11866039,2.075042725,2.07611084,2.08404541,2.081756592,0.833333333,0.083333333,0,,6.201333653,225,,,,,0,6.306787782,,,,5.692373376,6.108425511,,,,,,
0.85,6.626942506,9.816620779,30.94930557,101.4245938,6.732735715,6.534034363,6.123746602,2.075042725,2.076339722,2.08404541,2.08152771,0.85,0.085,0,,6.22097122,224,,,,,0,6.326764429,,,,5.717775316,6.128063077,,,,,,
0.866666667,6.627620667,9.986352601,30.04476801,101.4263125,6.739517331,6.534373444,6.123746602,2.074890137,2.076263428,2.084274292,2.081680298,0.866666667,0.086666667,0,,6.210071203,224,,,,,0,6.321967866,,,,5.706197137,6.116823979,,,,,,
0.883333333,6.627281587,10.04478487,30.28740259,101.4280313,6.738839169,6.534373444,6.123746602,2.075042725,2.076034546,2.084121704,2.08152771,0.883333333,0.088333333,0,,6.208548962,225,,,,,0,6.320106545,,,,5.705013977,6.115640819,,,,,,
0.9,6.627281587,10.19411177,29.78484152,101.4280313,6.733752957,6.538103333,6.124763844,2.075042725,2.076187134,2.083969116,2.081604004,0.9,0.09,0,,6.199649735,224,,,,,0,6.306121106,,,,5.697131993,6.110471481,,,,,,
0.916666667,6.626603425,9.901022942,31.04905169,101.4331875,6.733752957,6.534373444,6.124424763,2.075042725,2.076187134,2.084197998,2.081604004,0.916666667,0.091666667,0,,6.217622085,224,,,,,0,6.324771617,,,,5.715443423,6.125392103,,,,,,
0.933333333,6.627620667,10.04942235,30.21283368,101.422875,6.732735715,6.539459656,6.119677632,2.075195313,2.075958252,2.08404541,2.081680298,0.933333333,0.093333333,0,,6.208309701,225,,,,,0,6.313424748,,,,5.700366666,6.12014869,,,,,,
0.95,6.626603425,9.915862882,30.21868142,101.4280313,6.72663226,6.539798737,6.123746602,2.074966431,2.076034546,2.083969116,2.081756592,0.95,0.095,0,,6.21289508,224,,,,,0,6.312923915,,,,5.710038256,6.126090391,,,,,,
0.966666667,6.626603425,9.942760275,30.05791705,101.4263125,6.727310422,6.539459656,6.124085683,2.074813843,2.076034546,2.084121704,2.081604004,0.966666667,0.096666667,0,,6.210944807,224,,,,,0,6.311651804,,,,5.708427065,6.123801038,,,,,,
0.983333333,6.627281587,9.913080393,30.57712022,101.4245938,6.726971341,6.539798737,6.125102925,2.075119019,2.076034546,2.084197998,2.081832886,0.983333333,0.098333333,0,,6.215495296,225,,,,,0,6.315185051,,,,5.713316634,6.128012446,,,,,,
1,6.626942506,9.835170705,30.01993272,101.4263125,6.721885129,6.539798737,6.118999471,2.074966431,2.076187134,2.084274292,2.08190918,1,0.1,0,,6.21558673,224,,,,,0,6.310529353,,,,5.707643695,6.128442961,,,,,,
1.016666667,6.626603425,9.961310201,30.35906823,101.4194375,6.72663226,6.539798737,6.118999471,2.075042725,2.07611084,2.08404541,2.081451416,1.016666667,0.101666667,0,,6.211715392,224,,,,,0,6.311744228,,,,5.704111438,6.124910704,,,,,,
1.033333333,6.626603425,9.886183001,30.12221078,101.4194375,6.72663226,6.539459656,6.119338551,2.074966431,2.076187134,2.084274292,2.08152771,1.033333333,0.103333333,0,,6.21364048,225,,,,,0,6.313669315,,,,5.706375606,6.126496711,,,,,,
1.05,6.621517213,9.825895742,29.83447128,101.4211563,6.72629318,6.539459656,6.115947743,2.075195313,2.07611084,2.084197998,2.081756592,1.05,0.105,0,,6.209590468,224,,,,,0,6.314366434,,,,5.704020998,6.12753291,,,,,,
1.066666667,6.621178132,9.625556542,30.073989,101.4263125,6.72629318,6.536407928,6.115608663,2.075119019,2.075958252,2.08404541,2.08152771,1.066666667,0.106666667,0,,6.218860836,224,,,,,0,6.323975883,,,,5.713291366,6.134090632,,,,,,
1.083333333,6.621856294,9.883400512,30.06522236,101.4280313,6.727310422,6.534373444,6.114930501,2.074890137,2.07611084,2.084197998,2.081832886,1.083333333,0.108333333,0,,6.208716835,225,,,,,0,6.314170964,,,,5.701791043,6.121233985,,,,,,
1.1,6.621856294,9.844445668,29.8665894,101.4194375,6.726971341,6.534373444,6.107470723,2.075042725,2.076339722,2.08404541,2.08152771,1.1,0.11,0,,6.209319209,224,,,,,0,6.314434256,,,,5.694933639,6.121836359,,,,,,
1.116666667,6.621856294,9.857430616,29.68269017,101.4280313,6.734431119,6.534373444,6.108148885,2.074890137,2.07611084,2.084274292,2.081756592,1.116666667,0.111666667,0,,6.207810342,224,,,,,0,6.320385167,,,,5.694102934,6.120327492,,,,,,
1.133333333,6.621517213,9.740566083,31.29568436,101.4263125,6.733074795,6.539798737,6.102384511,2.075119019,2.075958252,2.084197998,2.081604004,1.133333333,0.113333333,0,,6.220318083,225,,,,,0,6.331875665,,,,5.701185381,6.138599606,,,,,,
1.15,6.620839051,9.665438883,30.82615258,101.4263125,6.732057553,6.539459656,6.09763738,2.075042725,2.07611084,2.084121704,2.081604004,1.15,0.115,0,,6.220536217,224,,,,,0,6.331754718,,,,5.697334546,6.139156821,,,,,,
1.166666667,6.621517213,9.725726142,30.65912457,101.4263125,6.738500088,6.539120575,6.096959219,2.074966431,2.076034546,2.084121704,2.081756592,1.166666667,0.116666667,0,,6.217912431,224,,,,,0,6.334895306,,,,5.693354436,6.135515792,,,,,,
1.183333333,6.621178132,9.513329491,30.27424176,101.4263125,6.739517331,6.54522403,6.092551168,2.075042725,2.07611084,2.08404541,2.081756592,1.183333333,0.118333333,0,,6.224535876,225,,,,,0,6.342875075,,,,5.695908913,6.148581774,,,,,,
1.2,6.621856294,9.615354083,30.55369569,101.4280313,6.7435863,6.544884949,6.088482199,2.075119019,2.076339722,2.084121704,2.081604004,1.2,0.12,0,,6.222324384,224,,,,,0,6.34405439,,,,5.688950289,6.145353039,,,,,,
1.216666667,6.617448243,9.857430616,30.39564038,101.42975,6.744603543,6.544884949,6.087125876,2.075195313,2.076034546,2.08404541,2.081832886,1.216666667,0.121666667,0,,6.207070291,224,,,,,0,6.33422559,,,,5.676747923,6.134506996,,,,,,
1.233333333,6.617109163,9.587529194,30.65765995,101.4280313,6.744942623,6.550988403,6.081022421,2.075042725,2.076263428,2.084121704,2.081756592,1.233333333,0.123333333,0,,6.219232369,225,,,,,0,6.34706583,,,,5.683145627,6.153111609,,,,,,
1.25,6.616770082,9.551356839,30.3751593,101.42975,6.7435863,6.551327484,6.078987936,2.075119019,2.076339722,2.084121704,2.081604004,1.25,0.125,0,,6.219034874,224,,,,,0,6.345851092,,,,5.681252728,6.153592276,,,,,,
1.266666667,6.610666627,9.551356839,30.23330138,101.42975,6.744264462,6.555396454,6.072884482,2.075195313,2.076339722,2.084121704,2.081604004,1.266666667,0.126666667,0,,6.212238029,224,,,,,0,6.345835864,,,,5.674455884,6.156967856,,,,,,
1.283333333,6.611005708,9.702538735,30.14997891,101.422875,6.7435863,6.555396454,6.069832755,2.075042725,2.076187134,2.084197998,2.081680298,1.283333333,0.128333333,0,,6.205853495,225,,,,,0,6.338434087,,,,5.664680542,6.150244241,,,,,,
1.3,6.605580415,9.670076364,29.97757201,101.4263125,6.744942623,6.555396454,6.071189078,2.075119019,2.07611084,2.084121704,2.081680298,1.3,0.13,0,,6.200915302,224,,,,,0,6.34027751,,,,5.666523965,6.15073134,,,,,,
1.316666667,6.604902254,9.363075091,30.13536373,101.42975,6.744603543,6.555735535,6.070510916,2.074966431,2.076187134,2.084121704,2.081756592,1.316666667,0.131666667,0,,6.213854272,224,,,,,0,6.353555561,,,,5.679462935,6.164687553,,,,,,
1.333333333,6.600155123,9.396464958,30.28155325,101.4263125,6.749011593,6.555396454,6.070510916,2.074966431,2.076263428,2.08404541,2.081604004,1.333333333,0.133333333,0,,6.208420563,225,,,,,0,6.357277033,,,,5.678776357,6.163661894,,,,,,
1.35,6.593373507,9.488287091,30.54052041,101.4263125,6.749350674,6.555735535,6.070171836,2.074813843,2.07611084,2.084121704,2.081604004,1.35,0.135,0,,6.199058569,224,,,,,0,6.355035736,,,,5.675856898,6.161420597,,,,,,
1.366666667,6.586930972,9.346380158,29.94398036,101.4263125,6.744603543,6.555735535,6.069493674,2.075042725,2.076187134,2.08404541,2.08152771,1.366666667,0.136666667,0,,6.195646829,224,,,,,0,6.3533194,,,,5.678209532,6.164451392,,,,,,
1.383333333,6.584218325,9.293512869,29.92207502,101.42975,6.743925381,6.560821747,6.070510916,2.074966431,2.075958252,2.08404541,2.08152771,1.383333333,0.138333333,0,,6.195040386,225,,,,,0,6.354747442,,,,5.681332977,6.171643808,,,,,,
1.4,6.582522921,9.429854824,30.23476342,101.4263125,6.744603543,6.560482666,6.066102866,2.074737549,2.075958252,2.084121704,2.08152771,1.4,0.14,0,,6.189169792,224,,,,,0,6.351250413,,,,5.672749737,6.167129537,,,,,,
1.416666667,6.582862002,9.242500573,29.63454576,101.4263125,6.73917825,6.561499908,6.066781028,2.074661255,2.076034546,2.08404541,2.081756592,1.416666667,0.141666667,0,,6.194406368,224,,,,,0,6.350722616,,,,5.678325394,6.173044275,,,,,,
1.433333333,6.578453952,9.214675684,29.96296643,101.4245938,6.738839169,6.561160828,6.073901724,2.074737549,2.075881958,2.084197998,2.081680298,1.433333333,0.143333333,0,,6.192775466,225,,,,,0,6.353160683,,,,5.688223239,6.175482342,,,,,,
1.45,6.57777579,9.264760484,29.88264987,101.4263125,6.738161007,6.555735535,6.074240805,2.074737549,2.076034546,2.083969116,2.081680298,1.45,0.145,0,,6.189609343,224,,,,,0,6.34999456,,,,5.686074358,6.167569087,,,,,,
1.466666667,6.572689578,9.287020395,29.72500555,101.416,6.732396634,6.555396454,6.075936209,2.074890137,2.07611084,2.08404541,2.081680298,1.466666667,0.146666667,0,,6.182813056,224,,,,,0,6.342520112,,,,5.686059687,6.165519931,,,,,,
1.483333333,6.57336774,9.396464958,29.67831307,101.4245938,6.732735715,6.551327484,6.08034426,2.074966431,2.076187134,2.084274292,2.081756592,1.483333333,0.148333333,0,,6.178661888,225,,,,,0,6.338029863,,,,5.685638408,6.156621632,,,,,,
1.5,6.570655093,9.762825994,29.79943759,101.436625,6.732735715,6.552005646,6.081022421,2.074966431,2.076187134,2.083969116,2.08152771,1.5,0.15,0,,6.161190945,224,,,,,0,6.323271567,,,,5.671558273,6.142541498,,,,,,
1.516666667,6.567603366,9.504982024,30.10175196,101.4314688,6.732735715,6.550988403,6.08475231,2.075119019,2.07611084,2.084197998,2.08152771,1.516666667,0.151666667,0,,6.17046291,224,,,,,0,6.335595259,,,,5.687611854,6.153847947,,,,,,
1.533333333,6.562856235,9.277745432,29.69582186,101.4125625,6.732735715,6.54522403,6.09322933,2.074966431,2.076263428,2.084197998,2.081756592,1.533333333,0.153333333,0,,6.173224302,225,,,,,0,6.343103782,,,,5.703597397,6.155592097,,,,,,
1.55,6.559465427,9.328757728,29.60974722,101.4314688,6.733074795,6.54522403,6.092212088,2.074966431,2.07611084,2.084121704,2.081756592,1.55,0.155,0,,6.167259949,224,,,,,0,6.340869318,,,,5.70000661,6.153018552,,,,,,
1.566666667,6.554379215,9.34823515,29.5878679,101.4314688,6.732396634,6.54556311,6.096620138,2.075042725,2.076034546,2.084197998,2.081756592,1.566666667,0.156666667,0,,6.161244575,224,,,,,0,6.339261994,,,,5.703485498,6.15242847,,,,,,
1.583333333,6.555057377,9.378842528,29.30941027,101.4280313,6.732735715,6.539459656,6.10170635,2.075042725,2.076187134,2.08404541,2.081756592,1.583333333,0.158333333,0,,6.159211538,225,,,,,0,6.336889876,,,,5.705860512,6.143613817,,,,,,
1.6,6.549971165,9.31577278,29.83155164,101.4280313,6.73917825,6.539798737,6.107470723,2.075119019,2.07611084,2.084121704,2.081680298,1.6,0.16,0,,6.15941567,224,,,,,0,6.348622755,,,,5.716915229,6.149243242,,,,,,
1.616666667,6.550310245,9.363075091,29.42455309,101.4245938,6.733413876,6.539459656,6.115608663,2.075042725,2.07611084,2.084274292,2.081604004,1.616666667,0.161666667,0,,6.155721324,224,,,,,0,6.338824955,,,,5.721019741,6.144870734,,,,,,
1.633333333,6.550988407,9.366785076,29.48870191,101.4211563,6.732735715,6.539459656,6.115269582,2.074966431,2.07611084,2.084121704,2.081680298,1.633333333,0.163333333,0,,6.156570566,225,,,,,0,6.338317874,,,,5.720851741,6.145041815,,,,,,
1.65,6.549632084,9.419652365,29.33126958,101.422875,6.732396634,6.539798737,6.120016713,2.075195313,2.076034546,2.084121704,2.081375122,1.65,0.165,0,,6.152177168,224,,,,,0,6.334941718,,,,5.722561797,6.142343821,,,,,,
1.666666667,6.550310245,9.508692009,29.2613251,101.4245938,6.732735715,6.539798737,6.124424763,2.075195313,2.07611084,2.084274292,2.081604004,1.666666667,0.166666667,0,,6.148731581,224,,,,,0,6.33115705,,,,5.722846099,6.138220072,,,,,,
